LNR,RESPONSE
21259,0.3437218172073683
21277,0.3858336804063611
21286,0.46923488322385865
20997,0.3777307451186244
21305,0.39319629251064675
21314,0.4824660655415226
20999,0.29720201049467543
21000,0.3433178252261571
21001,0.32866849967531364
21325,0.44412869300022484
21329,0.36042122390966647
21333,0.4279018122430594
21027,0.43544477452863056
21339,0.333767856232518
21043,0.4139666879407168
21044,0.444448265851665
21049,0.45662120323498706
21359,0.33826418395793384
21360,0.3970047267846361
21364,0.48633984484622694
21375,0.44750404278279826
21064,0.5082153109438743
21398,0.3965288951119468
22029,0.48715902491210805
22038,0.4183465816144647
21731,0.48633984484622694
21736,0.36837469819770347
22040,0.3669887250218704
61262,0.3942617787751212
61574,0.40088640745708026
61575,0.3242781255077118
61904,0.3530228891897289
61905,0.523857515764147
62217,0.36934949049785204
62232,0.3751820502387529
62537,0.3588590022295107
62868,0.4766646348784272
63185,0.48715902491210805
63192,0.35503009478002
63507,0.45125645068346315
63820,0.4222956890077166
64776,0.29000177984764314
65416,0.30407717139249063
65747,0.4693929344289379
61599,0.4547293709652158
62252,0.3510225486631205
62882,0.34814277750300304
63205,0.45125645068346315
63836,0.4042208632755909
64167,0.48633984484622694
64171,0.37345325936396273
64482,0.3549567188473442
64795,0.44940689742668544
64796,0.36763547036485156
65124,0.4382497011327171
65437,0.4916310690597095
75247,0.4824660655415226
75569,0.48715902491210805
75890,0.3555373473441324
75892,0.4824660655415226
71424,0.35173529539427784
71754,0.37420747021112566
72376,0.35327011666111696
72382,0.36257645433009683
72394,0.4073809650908629
73021,0.4187818916736065
73024,0.4869604545869048
73989,0.48715902491210805
74301,0.4648036470605386
74633,0.2772841915360542
75579,0.4783080344813085
75916,0.4189369573254547
71440,0.46819737853566773
15460,0.46128508182129657
15463,0.35369515012411895
15464,0.42709070960274415
15467,0.4455406999430131
15471,0.33141128365170064
15885,0.3553678315536818
15892,0.3827572702605977
15479,0.4413571236414423
15792,0.35519576611882653
15796,0.3559554706288538
15802,0.3201055981127491
15816,0.3598321931224903
15528,0.27115119662425013
24694,0.370601704809986
24404,0.37975194857942823
24102,0.3606157165242103
24104,0.4021957949739701
24425,0.29919952453887516
24430,0.2916062249668467
24451,0.4118535176976158
24151,0.41405432241309675
24460,0.48715902491210805
24463,0.35210663318814206
24159,0.48715902491210805
24171,0.413182966539021
24174,0.378688377226073
24189,0.5116495420119985
24196,0.4338124113064526
24497,0.42846799498269506
24201,0.4614484048761973
24526,0.3922924052114974
24536,0.5242953990633128
24864,0.3402205838825473
24865,0.3595727794148011
24866,0.44306290008896454
25211,0.5584218918611389
24902,0.3961878176734929
24913,0.3354497579292226
24921,0.5170732541378071
25337,0.48715902491210805
25350,0.33143469110307644
24938,0.38141195115988163
24939,0.46634539951984183
24955,0.43754104844401387
25257,0.36471280244260895
25262,0.38663288995478146
24969,0.48633984484622694
25288,0.3141046110053118
25305,0.43304735012091156
25002,0.28573595053214285
25015,0.404377280203918
25331,0.32489487952397256
25332,0.4162472739956147
25051,0.41081676636027276
25065,0.3362633150414565
24765,0.2903674159422657
24793,0.36349239858995724
25105,0.5058469251898378
24799,0.3874852104347659
25123,0.3517848855799696
24831,0.33223959878261333
82808,0.39587653088704466
83122,0.42505159916016344
83131,0.3488438103409078
83777,0.3573468120199059
84411,0.42520360618535613
84420,0.4106738974850378
84736,0.39212798659480813
84739,0.3498394136422679
85041,0.35746763389188013
85371,0.31980873813515787
85691,0.4733294321358904
85695,0.46167203032834647
81546,0.5058469251898378
81557,0.4126844353991897
82192,0.4855973010657371
82513,0.4462155344435985
83157,0.48715902491210805
83461,0.4176743903281329
1086,0.4788116486179216
1095,0.39212914648404074
798,0.38174204043589527
1139,0.35423496945252253
854,0.4461347441326302
1165,0.3711888969998475
1192,0.36641144888349125
1195,0.349401754535658
1200,0.48715902491210805
1211,0.37800048320987545
1219,0.34776663710798283
1220,0.32882704089569437
908,0.42828330878956267
1238,0.3704623257696958
1554,0.35410119276959506
1862,0.3368374429816287
1875,0.39592123321369466
1878,0.41613448353633864
1574,0.330398908370805
1906,0.2903972585161922
2023,0.3889290132918358
2027,0.4563188630033097
1639,0.48633984484622694
1641,0.27909591370478126
1973,0.5058469251898378
1698,0.4077352174057922
1989,0.3592005593926623
1994,0.4771920621008594
1703,0.40105781582568106
2004,0.3702583718743197
2009,0.32746237374819637
2017,0.38961405180216135
1428,0.43201670823618066
41707,0.43446239143697135
41713,0.4071350789093365
42025,0.45153379882009825
42031,0.48715902491210805
42355,0.3421581259124848
42669,0.30567512748960146
43307,0.3025358013492296
43321,0.45844907449251127
43950,0.3943644882545362
44266,0.375345004251089
45242,0.48715902491210805
45252,0.45125645068346315
45567,0.4824660655415226
40750,0.4648036470605386
40754,0.3410529788739708
40759,0.29657330381897945
40764,0.48715902491210805
41408,0.4612167533804618
41410,0.3589758534393523
41737,0.3020545877521323
42378,0.48715902491210805
42685,0.40608328568845586
51650,0.32266334156053744
51656,0.43943481999628825
52630,0.44482436236294726
52633,0.39496996776994897
53279,0.34676604366835934
53281,0.3380788542549905
53602,0.35991519155317775
53914,0.48715902491210805
53915,0.4542063638827086
54233,0.46960370560088827
54241,0.2930895134239188
55193,0.3046429657214895
55204,0.36994968938058403
55518,0.44558960439335954
55519,0.3442796471136548
55831,0.3733202346660294
55845,0.3197206829274994
51669,0.4112946942729085
51670,0.3394961588842398
51990,0.340595499283179
51995,0.3106383611112386
52002,0.3613932984978113
52318,0.4769368366737665
52642,0.48633984484622694
52965,0.36454194408643176
53300,0.38096647676437423
53613,0.33817916075145615
53935,0.37594929477618677
53936,0.5263067767694743
53939,0.3880778920719001
54252,0.33850964663591054
54574,0.3657593262511583
54575,0.41223553223358367
54576,0.4648036470605386
54895,0.38945895748002796
54896,0.3306742334961123
54898,0.37170401283435206
55228,0.34022732813208534
81859,0.358625771888869
82167,0.4018485533898165
82486,0.48633984484622694
55853,0.38571684997278033
55854,0.35098065899494074
51035,0.2964868497997961
51038,0.48633984484622694
51684,0.46423962967006155
52023,0.45125645068346315
52345,0.3981294989168543
52660,0.30547044839497717
52666,0.48715902491210805
52981,0.38146243659342255
53626,0.35062060302165904
53630,0.27956101256234756
53640,0.5007627632148882
53953,0.3201439907248279
53957,0.29397695101155713
53961,0.3087679939893611
54266,0.30086314825601645
54591,0.33382102210980413
54601,0.4824660655415226
55888,0.48715902491210805
51056,0.4824660655415226
51064,0.36630419891710647
51380,0.37154820604818334
51390,0.3771976050167281
52032,0.36049626264818374
52049,0.35131819674361453
53003,0.3607922784203695
53017,0.3638873781487289
53018,0.39564279307790573
53330,0.41626103209862
63776,0.38368018720628866
64750,0.3392042533715402
65072,0.42928874843661646
66016,0.48715902491210805
61237,0.48715902491210805
61238,0.5058469251898378
61567,0.3222590204444472
61881,0.2899917179350358
62197,0.40781242624927894
62202,0.4180266909077936
63160,0.3524277168486724
63170,0.4801753468086937
64758,0.37196237630173073
65398,0.38851445342039925
65400,0.33736331030111777
65714,0.313355867541713
65721,0.3938768023653453
65733,0.4106300699371618
71761,0.3616785612011858
71766,0.3703658496365387
72399,0.3500070886065063
72411,0.44221324730347433
72729,0.48741293727005314
72730,0.48633984484622694
73043,0.4582494855190768
73691,0.4824660655415226
74327,0.31751281004658544
74968,0.38151709938014117
74973,0.3604584999290668
75282,0.45107220397372205
75283,0.39451283393769104
75287,0.4713109566457235
75598,0.5058469251898378
75600,0.48633984484622694
75602,0.48633984484622694
75603,0.41149329739566254
75920,0.4036127868120512
75934,0.31346812541189045
76245,0.32456767566823225
71466,0.3897348392791954
71469,0.3300679413944427
71791,0.40169107162040274
72101,0.3557079986968932
72114,0.37465767756830226
72746,0.41985391188663995
73057,0.46439658187915844
73067,0.40817453205513876
73377,0.4824660655415226
73704,0.3255113025492306
74021,0.35530073671349954
74657,0.35111723982748516
74659,0.34567795357723397
74664,0.4648036470605386
74673,0.4635420713432722
74676,0.3388519710452153
74977,0.39802736532983213
74978,0.4824660655415226
75297,0.3571266368570623
75300,0.4139485848338919
75631,0.371590609373317
75939,0.4220581332663261
75943,0.48415515286162825
71491,0.48633984484622694
71797,0.4774830859023868
72118,0.2728877531076806
72121,0.37140964857174374
72125,0.36295554527293505
72133,0.3575323917099773
82140,0.3637442625677921
82467,0.45400651599606406
83100,0.48071352241706966
83423,0.3836450412018412
83432,0.41884500993923723
83437,0.3999651315291716
83749,0.49171073226784345
83752,0.3323297213302048
84062,0.35635031903865927
84072,0.3691569705234257
84080,0.4824660655415226
84391,0.48715902491210805
84703,0.4118122512557323
85035,0.4824660655415226
85040,0.37629351683562695
85342,0.4648036470605386
85666,0.4839469325978353
85675,0.3738128580285213
34833,0.35274980854493293
34836,0.34103479439667067
34840,0.33531832538493284
35189,0.3954813549845765
35195,0.4389335472298832
35197,0.3823743569135087
34880,0.3646031890359101
35215,0.44684008032716593
35225,0.39644795229673063
34924,0.3697412564009307
35255,0.48715902491210805
35259,0.3841799640667113
35595,0.49269699475942275
35908,0.33275420978135534
35924,0.43580370683533814
41026,0.2559237389419628
41342,0.31466456425841377
41343,0.4075440963111122
41672,0.4060499306237288
42309,0.5058469251898378
42623,0.3337146547005426
42629,0.2899887484413124
42639,0.421899505656629
42942,0.28165369916426397
43265,0.34585753555112153
43270,0.31442219502302904
43586,0.3066782311264645
44235,0.5012683879543987
44242,0.5058469251898378
45214,0.48633984484622694
41047,0.35445072792291676
41364,0.3240629343777692
41687,0.3745956868807367
41689,0.47211750287728826
41692,0.48715902491210805
42015,0.4467931448724744
42327,0.4135135360108545
42332,0.37547181697295806
42336,0.35310023639717025
42648,0.3470035283353677
42655,0.4648036470605386
42657,0.4466710538540603
42981,0.32008101032090175
43293,0.3034506238223663
43602,0.49338385874387813
43925,0.4370550235562144
44901,0.3265775563648658
40738,0.4187969897297545
41065,0.4567356445407493
41384,0.46535209904517205
4334,0.4644496498701169
4351,0.49655915040939336
4366,0.34103771029925284
5024,0.38476776682001573
5036,0.47486268660608927
5042,0.2958719165356702
4729,0.3898921250590137
4746,0.4198004601429598
5097,0.4138338160704926
4779,0.3708248817242596
5195,0.4188846741600189
4809,0.29445426836742117
4862,0.32709956904638327
5176,0.3320036761199306
4879,0.48715902491210805
4891,0.31444407522439827
4902,0.4540564635740236
4610,0.5210604131026799
4962,0.4044657833219347
4651,0.45125645068346315
4969,0.430153554088705
4970,0.37232511490658277
4974,0.2972499905448745
4669,0.4419506697214359
4996,0.48715902491210805
5003,0.488365006099201
5012,0.47111550344102093
5021,0.3205990217116647
5330,0.48715902491210805
5336,0.41952517349262214
5337,0.39346666894384513
5643,0.3590041935292673
5659,0.4050767200628628
5354,0.45019072579821967
5678,0.40963915848157506
5381,0.45125645068346315
5690,0.3819873174773128
5692,0.3079567247992115
5444,0.41748619901100315
10269,0.3689546935847467
925,0.40034917691551114
1263,0.4243954394705781
1269,0.34764885961764663
1277,0.4568837478373438
1280,0.3077738601154662
1282,0.40553474505739173
1285,0.36695045232696877
1308,0.3067781867531351
1312,0.4099496197131816
1314,0.41006634084280214
984,0.40295375906894476
1018,0.3525669887590145
1336,0.4824660655415226
1339,0.41363500676817294
1036,0.2784898025087996
1343,0.4594985100131772
1348,0.390437868781538
1050,0.47524537914203085
1056,0.37276068141865387
1060,0.36399649742836876
1369,0.4824660655415226
1371,0.46054820862825957
1386,0.3736493424075287
1389,0.34152834838010265
9646,0.370450021506274
9651,0.3533023360031214
9963,0.43703820276248556
9972,0.405776489861074
9974,0.29664693927515384
9698,0.42272326400741056
10014,0.3548803436587395
10018,0.496212390793477
9711,0.4185560698434703
10037,0.4230962585488708
9728,0.5258964380567973
9739,0.47367164029337955
10713,0.33616119110225684
10405,0.39530323084840746
10423,0.40317242179323864
10846,0.3453869583757775
10441,0.48606410277152323
10443,0.4824660655415226
10459,0.3999003730575963
10460,0.5019186919907241
10758,0.48715902491210805
10462,0.4824660655415226
10470,0.40026384223139
10475,0.40514457916498586
10476,0.3685859728386084
10764,0.23347320196819607
10770,0.35814854886764963
10773,0.38440150774808174
10779,0.37056071775159444
10487,0.3906535827663112
10791,0.45125645068346315
10502,0.35645286409446947
10519,0.3940711803129049
10808,0.37290947786723905
10809,0.37366287798250164
10819,0.37903131974895077
10545,0.42052954998937847
10552,0.5058469251898378
31118,0.43051292047847206
31128,0.35192988996256724
31137,0.35606609549727325
31459,0.362039697704135
31461,0.5720182458320767
31465,0.48715902491210805
31790,0.3959096110435362
32109,0.39410464367350223
32115,0.468439893513777
31810,0.40982325890777715
32135,0.37018809023001
31827,0.47341820068889284
31829,0.3720375809235496
31848,0.34177104837910777
31856,0.3881060988762052
32269,0.31925476374754697
31875,0.34859197339871734
31880,0.3603254558876882
32183,0.3132447850188462
32190,0.38679851475560345
31951,0.5421091117231497
31955,0.31407184302670543
32241,0.3918729927738181
32247,0.37781042747410487
32258,0.28755473324778974
31667,0.48273954104687855
31994,0.312055472808283
31684,0.41496143683470665
32006,0.287780699833308
32010,0.3876984146909468
32012,0.3787136682990003
32020,0.38582420327808586
31726,0.4549383253120835
32040,0.3903550263682821
32041,0.3687554698078056
32052,0.3967975066335804
32055,0.40483558347779813
32058,0.3511148794998265
31746,0.4289924664576013
31754,0.48715902491210805
44981,0.45125645068346315
44992,0.4836658626577554
45319,0.4218867860966257
41147,0.4732699669195957
41784,0.3912554369833184
41793,0.47016800588315477
43068,0.45341020942500193
43384,0.331433956372144
43400,0.4678333090438746
43710,0.4824660655415226
44035,0.3772815158431384
44348,0.47571592911490784
44359,0.48715902491210805
44669,0.35979225069019
44673,0.36330931135960987
44678,0.37769009172708673
25144,0.366187871320096
24848,0.34527737429476923
25174,0.41973242144236234
25176,0.3328979416973462
25489,0.41889427898398607
25493,0.4600805651962716
25819,0.33882970355673253
25822,0.4606423687686465
25521,0.3512181590426674
25524,0.426309512158306
25531,0.3511987603621043
25532,0.3767312919229001
25838,0.4648036470605386
25537,0.3560449211340011
25959,0.42287814742067087
25573,0.4682693406811843
34737,0.423542039803433
34742,0.5058469251898378
34182,0.3794853087050397
34191,0.42844549125315085
34204,0.45125645068346315
34212,0.44291083417070054
34541,0.49988817524268603
34543,0.44260151221470617
34244,0.38897915915526377
34251,0.48715902491210805
34598,0.3732582036758618
34952,0.3337932459498195
34956,0.3497162055392486
35296,0.34937207637465995
34965,0.46031338459812615
35303,0.33641428744995033
35306,0.3538544918368135
35309,0.3446469527466886
35314,0.41998916995007124
35315,0.23594459178648028
35317,0.5175107736102157
34980,0.38883479575654817
34993,0.49190465302657765
34999,0.3910173694669586
35334,0.4824660655415226
35018,0.31518315419278453
35427,0.30190251124277606
35041,0.4880641148758082
35053,0.32169842480846805
35059,0.4518872531835636
35396,0.33761885951846393
35088,0.39586898165775564
35097,0.3615279362062422
35113,0.3063251926074318
34803,0.48715902491210805
35121,0.3825348718408128
34825,0.3466015062267565
21740,0.3775781846097708
21743,0.44117469152745614
21753,0.45128138461490286
21756,0.48715902491210805
21761,0.45125645068346315
21773,0.41350145550436684
22182,0.40894684037297446
22191,0.471177669539365
21786,0.4648036470605386
21795,0.33385493435546787
22085,0.4482719680940073
21804,0.48633984484622694
21805,0.436633434176264
21824,0.43678657857944514
21842,0.40385181754500576
21853,0.4778493878760943
21854,0.3539465989888591
22152,0.436509790881991
21890,0.3500277466397832
21914,0.33742518158196466
21613,0.42720248194751137
21615,0.5460078992677733
21617,0.4951751216813347
21927,0.4824660655415226
21951,0.4111422400553979
21954,0.5058469251898378
21653,0.3211243716685739
21972,0.45762261116512454
21669,0.35867055466459197
22009,0.3490196574853412
22667,0.36995757793040424
22669,0.48715902491210805
22676,0.3008617151644737
31535,0.33170216021923404
31200,0.2933059402228716
31215,0.3295263521681652
31549,0.2902709688427956
31229,0.5058469251898378
31645,0.4297053153201266
31658,0.5058469251898378
31251,0.37779794862608607
31563,0.48715902491210805
31565,0.3578018391746619
31271,0.40491686034332264
31275,0.33343478059611426
31594,0.3268947237969585
31290,0.48715902491210805
31605,0.4922284472705884
31309,0.4150162187192935
31633,0.37488701747548187
31635,0.24337867804781216
31324,0.4824660655415226
31347,0.5364832951503758
31351,0.4401417661879604
31052,0.3827658768993631
31053,0.5480671097396244
31360,0.33424506150800587
31370,0.3196478868989491
31384,0.4794209102629124
31083,0.3289895850843856
31087,0.3022796560925521
31089,0.38282673119502936
31403,0.35680031564313675
31408,0.48715902491210805
12860,0.34529052950355743
12867,0.36026132383956544
13849,0.45125645068346315
13856,0.37753452964032846
13857,0.32585936039364854
13527,0.3413369056529231
13535,0.37127485919213676
13870,0.48633984484622694
13553,0.43509795753677466
13563,0.47162082350811046
13899,0.406087467669367
13900,0.3675082684662651
13911,0.3737573525072119
13917,0.3098872243944955
14000,0.3419440014835217
13601,0.3820551969598741
13612,0.31937449468873064
13618,0.4824660655415226
13926,0.45125645068346315
13636,0.4631902608145848
13950,0.35780533810697157
13647,0.48715902491210805
13671,0.37820700039383626
13677,0.36053738669285407
13990,0.48715902491210805
13699,0.40896713305301824
13414,0.3276041208605143
13417,0.4886950890319444
13466,0.3789686211512943
13474,0.40883271992416276
13475,0.43104181628091937
13790,0.353479166856514
13791,0.4509709221007104
13480,0.40411808950410105
13496,0.36101674156655134
13819,0.4307511575244964
13835,0.38012121127672094
14152,0.35430131237470275
14476,0.31817011518774646
14161,0.39965511093513334
14164,0.3936605137118218
14479,0.47190073779910735
14481,0.41600480221273967
14493,0.4581291644684441
14618,0.3337411805444018
14518,0.46597327932411126
14532,0.3252828792063535
14248,0.3553456401432065
14249,0.3820386099863516
14262,0.3233852894376227
14559,0.451116237908049
14565,0.40905828370294595
14285,0.4548242644235892
14290,0.3169446320140005
14578,0.44206768760275544
14596,0.33946129553959026
3509,0.43935055056111755
3517,0.3551065041741086
3844,0.3683430034250248
3850,0.4355438032785072
3851,0.3623366578299323
3852,0.44594254190109206
3859,0.29300102513072096
3548,0.3924811279072405
3862,0.4648036470605386
3865,0.4145519544653353
3895,0.5058469251898378
3587,0.3940209063853555
3913,0.3870149541474129
3918,0.3391200314785349
3920,0.2889648576636025
3618,0.3414616191113184
3307,0.3392944011842729
3312,0.3846387624212381
3642,0.3582817031873301
3651,0.3482655435974542
3347,0.3690811560037304
3359,0.2679752601581116
3660,0.3760286336906193
3372,0.4822665117022057
3374,0.5115870911650003
3384,0.32111271893862325
3387,0.4593047473022878
3701,0.5058469251898378
3707,0.3505351976864638
3409,0.33812386503413216
3417,0.48715902491210805
3428,0.4496232227840589
3749,0.38687798892210845
3753,0.5058469251898378
4063,0.31849225100921214
4068,0.48715902491210805
4416,0.4201232288533181
4111,0.3200970615702216
4432,0.3914828086218873
4133,0.45330854717273966
4548,0.3633622123522896
4143,0.3699725537446526
4153,0.43364826277667484
4457,0.3361348930618005
4459,0.39543129456068676
4462,0.4111759951072881
4477,0.48633984484622694
4181,0.5058469251898378
4496,0.48715902491210805
4203,0.4663995668404249
4213,0.5147035989262924
4503,0.3601381822579783
4510,0.4419048701988874
4236,0.3022503251932153
4243,0.37817172074104055
4255,0.3712734916549883
4279,0.48715902491210805
3965,0.3562307860953219
3973,0.2838518131715806
3980,0.4540850162787302
4291,0.27118843617235994
4309,0.29885793482228834
5464,0.48715902491210805
5781,0.4496831171685522
5789,0.3203206283894031
5791,0.3793166976637225
14050,0.41270848673793464
14369,0.40295372923641787
14066,0.310343590431393
14073,0.3918237467913498
14074,0.48077703567819263
14382,0.38963775465233885
14394,0.4076913460522611
14406,0.38477166068174457
14435,0.4425847272745718
14438,0.3682322659735171
14440,0.4036950456071394
15135,0.2996907008233565
14800,0.31511220185011474
14802,0.48715902491210805
14806,0.36405171919207613
14808,0.4399501189604673
14810,0.48715902491210805
14811,0.3609232953520683
14812,0.35519288208187255
14813,0.4614942382038017
15156,0.48633984484622694
15157,0.3227427097997508
14827,0.3307358678912343
14835,0.31557896013993386
14851,0.408800924150182
14865,0.3766361562229957
14869,0.3374640370094142
14870,0.4136770208128941
14872,0.389709920654095
14875,0.3520748173528954
15181,0.44564325185656517
15196,0.4260617410384121
15197,0.307845003127785
14880,0.3925900715740005
14901,0.4255644129749846
15233,0.47129154526382533
15249,0.3674015895705346
15255,0.4028297365143833
14643,0.3680707403275874
14963,0.3385776083389592
14968,0.37818254942675467
14683,0.45355016865823833
14684,0.45935709249673357
14687,0.36235008547990993
15015,0.30739100232706873
14703,0.3561315553507272
14711,0.48715902491210805
14732,0.3395586512471731
15051,0.4918158183572325
14760,0.5147181410703587
14776,0.3264018801376408
15081,0.4648036470605386
15082,0.43087443268867537
15091,0.4824660655415226
15412,0.4647712032851444
15416,0.49720953630590914
15730,0.37724156588250773
15734,0.4569135588590345
15423,0.29030563391358544
15737,0.3333938964203213
15454,0.33926023054352106
2172,0.4552480850464768
2482,0.41392216334717813
2803,0.4269583572062727
2810,0.4387873502746688
3131,0.3410265368370712
3134,0.41119905442215177
2829,0.3261797799188165
3140,0.3488384637549318
3148,0.44952820497977297
3161,0.3808602928994453
3169,0.40292978301061344
3291,0.34837928799465756
2897,0.3519375640995323
3189,0.41392202124199984
2914,0.31245260825191257
3212,0.33697483252676314
3216,0.3113499157722647
3219,0.4648036470605386
2927,0.44969795800071544
3224,0.3462547250961528
3247,0.4648036470605386
3258,0.29633378440859287
3259,0.4611466905477436
3267,0.34897364838131545
3272,0.4684319219727523
3274,0.3891955655325672
2994,0.34515732286882816
2689,0.48715902491210805
2699,0.32605961612086887
3010,0.38588403273208116
3020,0.3791358222108075
3030,0.3284410810216516
3039,0.46228232169654454
2733,0.3546987504504691
3055,0.42805267353035853
2759,0.4474875881244046
3062,0.5058469251898378
2774,0.4798222624635994
2775,0.48715902491210805
3092,0.48715902491210805
3093,0.4232847967553694
2790,0.5246533480812826
2795,0.43772579906475756
3442,0.4332448426831105
3449,0.3283445656254385
12320,0.3820851937517432
12321,0.41864865899995884
12324,0.3879028252590839
12664,0.4133846848361369
12671,0.3619248375953303
12376,0.36476008441795527
12401,0.3259938092572013
12422,0.366660736957191
12454,0.313865158061121
12456,0.3600821747793712
77876,0.4219530053263867
78508,0.4740806739308779
78830,0.4049509698020847
79139,0.36448956428145934
79147,0.48715902491210805
79154,0.4824660655415226
79780,0.34571178834690164
79789,0.40228010814397963
80427,0.3418431026197088
80432,0.31167885364381065
80746,0.4132395352455605
81380,0.48715902491210805
77238,0.3683304005610061
77561,0.3656706289157028
78208,0.48715902491210805
78215,0.4138190656821657
78216,0.48715902491210805
78851,0.4648036470605386
79159,0.37586075599821755
79170,0.4498230941889181
79175,0.47913392118658715
79481,0.48633984484622694
79484,0.45795422795549273
79487,0.40693871918138363
79497,0.29996897660352817
79809,0.3348072600391703
80127,0.48633984484622694
80131,0.4648036470605386
81092,0.48715902491210805
81413,0.3947501722792181
76617,0.5214733988299058
76945,0.4552588511444874
76948,0.48715902491210805
77264,0.27054399003877455
77270,0.43338989160917946
77271,0.3797604773527805
77273,0.4639225870670367
2269,0.2883365287432495
2582,0.36786869341440964
2591,0.3392592923327767
2293,0.46439444818460757
2313,0.4322517562999871
2327,0.5058469251898378
2330,0.35811174864046363
2652,0.4648036470605386
2343,0.40471828288171374
2359,0.3974868280397626
2040,0.35838714953026996
2048,0.2947104055706758
2049,0.31493272914348597
2365,0.40170444156063495
2384,0.31076821663671383
2387,0.418812512658413
2397,0.3765455824792399
2092,0.40461533365268487
2093,0.4688359650907274
2409,0.4487876482777161
2112,0.31937878284634946
2121,0.3057167897738758
2447,0.3835675948609265
2140,0.40770067010123506
2149,0.3399247417041181
2153,0.48633984484622694
66679,0.36075731853651616
66686,0.3469015005656464
66691,0.3891616693145752
67325,0.39712982214568643
67652,0.35895705792938526
67959,0.4861873982923698
67960,0.48418077017553524
57462,0.4342169443956367
57466,0.3435293925767076
57786,0.5313968418057203
58107,0.48715902491210805
58417,0.48715902491210805
58741,0.37202041551596177
59062,0.48633984484622694
59372,0.3941761873984813
60347,0.4648036470605386
60652,0.3922763256177507
56191,0.41377254695036975
56200,0.36557976533997744
56204,0.4138970280872347
56207,0.40656517188929775
56839,0.40459524097434757
57153,0.48715902491210805
57159,0.36128743875069086
57477,0.3167076556983601
57484,0.48633984484622694
57801,0.49427489706539973
58440,0.2811733436251563
58769,0.4474884429730866
59072,0.2984898628399031
59083,0.40247169526030047
59398,0.2678761550119451
59403,0.48633984484622694
59711,0.453342900341257
59727,0.3865419400665818
60030,0.41479173766199523
60358,0.36535679795143067
60674,0.38713704511340347
60675,0.39643213587869525
60682,0.30468155370379835
60685,0.28441192609294247
56228,0.4114503029017348
56532,0.33457505600860243
56541,0.47863084471594997
57175,0.27740252850872227
57492,0.4333775272996202
57499,0.3592327271556004
57510,0.29143706516371276
57816,0.3593800620262688
57820,0.40112607625258667
57828,0.48160114173631685
58143,0.3933662700021213
58452,0.34899281280613764
59104,0.4824660655415226
59107,0.3524631088825426
59414,0.36997849087597195
59420,0.4150743003022586
59740,0.48715902491210805
59743,0.3722736319656788
60058,0.3969814178072223
60064,0.43346679782649145
65488,0.44390705963282473
65798,0.40268521560941495
70512,0.3486978640602994
32455,0.3773541025537294
32467,0.3632085718976256
32477,0.39603636169547074
32809,0.4537403485782911
32903,0.3793231707320044
32906,0.30632277102664696
32821,0.3795270340041552
32533,0.3917358320600439
32535,0.39340721229651754
32538,0.32619043756502436
32843,0.3545586798308566
32856,0.48715902491210805
32858,0.3085639129066165
32566,0.3536547178621572
32583,0.48715902491210805
32604,0.3991867861141194
32315,0.3764186688739076
32625,0.3962308271145826
