LNR,RESPONSE
35606,0.4479798906223177
35922,0.29238942434863835
35936,0.3072142629744409
41020,0.4084961071950963
41028,0.49264523987759096
41344,0.3566896517633502
41666,0.5084200863546304
42319,0.47537053005840657
42634,0.49156268650646906
42944,0.40129439577851955
42952,0.3886767040207969
42954,0.313336725394985
43274,0.3415314227817122
43582,0.4423464641676704
43590,0.3359113166542448
43594,0.45790445675810626
43909,0.3455419513984861
43917,0.3213018696910406
44561,0.3041715199915943
45202,0.38209584136496744
45210,0.3866037503689608
41684,0.4570733258559382
41691,0.4149914219954829
42333,0.43884544653913227
42660,0.37299253598852034
42963,0.3196066637850226
42979,0.3560925371784193
43287,0.3235949825804441
44582,0.46101931758012293
45233,0.457078347514331
45544,0.38103626360988635
45550,0.320723249679421
40729,0.3625586027112563
41379,0.4969804862438003
41395,0.4311546025297704
4332,0.38198641149042795
4346,0.3235771001652044
4044,0.4617901465909847
5031,0.33997917072451694
5033,0.38042104043463554
5057,0.4478749335384334
4737,0.47417650669604167
5067,0.443187684013023
4757,0.3697444887330267
4758,0.4882166552351104
4762,0.41043828564907253
4780,0.4882166552351104
5183,0.4179006393635384
5191,0.3860650302160797
5198,0.4882166552351104
4802,0.4472118619373359
5126,0.4812299121304517
5132,0.4000339923254643
4830,0.40232563657071696
5154,0.35557794610404725
4854,0.4882166552351104
4861,0.36209574271433126
5180,0.2971308410489149
4574,0.30255374557070036
4896,0.40033188850176626
4592,0.3887099706457904
4599,0.30983481165370486
4914,0.4516081349271351
4604,0.35632486662626095
4932,0.4039205871291604
4623,0.3888450855368557
4633,0.4597547636414727
4636,0.34667017416469403
4944,0.39192964799034813
4949,0.47461228876152695
4644,0.4882166552351104
4977,0.4355015231507358
4674,0.4815963317776237
4986,0.3827504738562159
4683,0.3350390974483652
4686,0.34218268104507904
4691,0.4073483315779789
4700,0.39212888065188656
5018,0.296357893448534
5341,0.4579738898256612
5646,0.48155626937094836
5647,0.46101931758012293
5649,0.3569382167463213
5661,0.3896257653600675
5671,0.4569623717082566
5677,0.4467373234101986
5375,0.396392190970829
5396,0.5072253178704488
5410,0.3112563857264769
5411,0.34318764094527643
5714,0.34179117429076444
5427,0.34536359526561655
5436,0.3250841451147703
5725,0.32272147149819097
5733,0.4853506093024213
5454,0.3892568750534569
10241,0.4008069915974595
10566,0.32333886090037933
10579,0.3443013130869121
929,0.39380244866389397
935,0.4896735924097756
1261,0.41853694573713396
951,0.3854842485153365
952,0.4740768708617743
955,0.28767106096270356
1295,0.49158985011699974
966,0.3896254278027159
974,0.37557628139523686
1305,0.43150141122440905
995,0.4259672169445686
998,0.3667897861762501
1403,0.3356678255275243
1001,0.48614846099217596
1009,0.393834707764667
1338,0.3953858249336741
1029,0.4882166552351104
1053,0.4214770541482374
1062,0.24875540171388014
1067,0.35051604964523436
1071,0.4161733440146064
9957,0.3693896383960202
9960,0.4569299425246286
9671,0.4740768708617743
9680,0.3833671607998653
9982,0.31562758360157195
9700,0.2945662366944768
9712,0.46390706409817467
10023,0.4270546660466525
10042,0.32432819090754506
10043,0.3613731279464984
10048,0.4242332332584776
10049,0.4268065057081764
10054,0.39638590511860244
10057,0.33857464105171237
10388,0.2684244413321539
10396,0.37478612229980973
10700,0.388210056471597
10716,0.4815963317776237
10418,0.3807396855131106
10730,0.40174827071978614
10733,0.3563376267492294
10429,0.4298909194171243
10844,0.4350263906194352
10856,0.3578708450999264
10448,0.3633587514073801
10451,0.3553463322096961
10458,0.4153755221254526
10743,0.38738349753247425
10753,0.3162167870465472
10756,0.35891030924972156
10465,0.4543217870671859
10488,0.471980036139956
10490,0.3911778170374634
10495,0.4812299121304517
10510,0.3561474085540721
10818,0.42607774974784923
10531,0.369413144001846
10823,0.40418332708646815
10544,0.4480092657283371
10553,0.35619207535845354
31437,0.44883694264486956
31442,0.3661898726978288
31451,0.41716695044385055
31453,0.4749001891050079
31143,0.38809659236126093
31146,0.3764161866951343
31149,0.4740768708617743
31460,0.371222583069303
31466,0.39684644284929343
31472,0.46101931758012293
31788,0.3205015362435571
32113,0.4882166552351104
31807,0.3790413730796988
32122,0.4259311278249727
32127,0.3609253134747608
31820,0.36912745302935535
31832,0.4882166552351104
32267,0.34815407968343587
31860,0.4156465418984298
31873,0.38824441200731613
32168,0.4769515741301519
32177,0.4740768708617743
31882,0.5021660539947027
31896,0.37895435962501217
31910,0.39332582623548207
32211,0.4656745356261664
32232,0.4094102309453335
31943,0.4815963317776237
31950,0.4720503486924764
32243,0.41482126671506697
31966,0.39526583300955886
31976,0.39946446098114086
31666,0.3596015895545052
31674,0.3857108095713438
31989,0.43903564871422524
31990,0.3524880616209132
31991,0.4045092773377703
31997,0.354886893722109
31692,0.4882166552351104
31719,0.415964455317921
31723,0.37289389048658295
32039,0.3704227329405366
32042,0.34972484740067683
31739,0.46101931758012293
32061,0.36930432479773045
32062,0.2965306683013578
44333,0.3502907861519307
44656,0.39725075287256956
44658,0.4779530466868975
44976,0.3609224697719226
44990,0.4882166552351104
45312,0.43016171899938493
45644,0.3373749086726718
41146,0.4882166552351104
41459,0.44772245014787493
41462,0.3202036448094839
41787,0.385084922515325
42422,0.40045124285201716
42743,0.40985573699450795
43076,0.4368692175884719
44350,0.33207354179605597
44353,0.37629371850423454
44356,0.3724814946353591
25163,0.4423464641676704
25490,0.39430162765450455
25811,0.4882166552351104
25501,0.47876713073812943
25502,0.3908631475996418
25505,0.3559564603830942
25835,0.3635291409715952
25966,0.3439908577945119
25973,0.42446316721472827
25570,0.28839051363220053
25862,0.3123780507901612
25871,0.29534269992162626
25877,0.29536024016196744
34738,0.4148635959185458
34445,0.44337468141403424
34447,0.30774983777981924
34754,0.47654677093850245
34764,0.4057577658158009
34772,0.3390267230843804
34775,0.384732597506044
34484,0.39686112905322657
34180,0.3632757135465228
34199,0.4696298904405931
34527,0.4882166552351104
34226,0.4765321816515849
34555,0.43378769428647634
34243,0.38227134520402906
34252,0.30818802257912453
34267,0.4065044527151455
34276,0.37519803489648773
34584,0.3637940598696072
34283,0.4882166552351104
34290,0.385547846579158
34291,0.432797518818652
34295,0.44740826531772904
34599,0.4050060030124745
34603,0.40258934026208676
35267,0.4691853778715986
35270,0.3867696563952003
35279,0.3966949219582076
35300,0.30347195005800065
34981,0.37599844145930916
35338,0.3566212822394839
35425,0.33819947282074814
35426,0.47029788010637497
35432,0.43262994062179855
35022,0.4891559011493721
35347,0.450681881958375
35062,0.3995842770875148
35072,0.35718744720502243
35104,0.32275007043222204
35106,0.45662151253198574
35114,0.27540263740452586
35131,0.44113013830860237
21744,0.3173555767541978
21754,0.36209292127858533
21784,0.2427815447532669
22088,0.42944276635554773
22095,0.3678483449375512
21806,0.3910335965057324
21811,0.3307824471738629
22099,0.38011691666230957
22104,0.45315654511604336
21819,0.46101931758012293
21822,0.40259420358193543
21834,0.3856782580633511
21858,0.41526927106270906
21862,0.33124769442761853
21875,0.301077111806474
22163,0.40150645997205936
21909,0.34097065510803615
21910,0.41171467512561366
21913,0.5244666527435343
21650,0.3687934110293949
21966,0.37791460487326056
21977,0.4740768708617743
21662,0.38401960867158746
21665,0.2968242450772806
21668,0.3672272064069974
21683,0.3874862467310749
21697,0.30459911810229484
22665,0.2699203348014889
31548,0.3737166295222644
31553,0.40217851573575886
31555,0.40972987898455476
31232,0.39022049589987423
31647,0.39321343514351165
31243,0.3146093722930016
31266,0.40634175577573317
31274,0.3771857329157232
31590,0.4280577720710251
31294,0.37135696273492186
31296,0.4595226436972722
31600,0.3509505147571208
31314,0.32180863547224364
31358,0.4324879494330123
31369,0.36322692746264645
31376,0.39302173874213464
31070,0.4054113602249149
31382,0.4557042914249426
31385,0.3495077609675347
31393,0.33356504411772664
31086,0.3330771471412169
31114,0.35917160403565795
12861,0.29340516660029264
13182,0.4882166552351104
13185,0.36911383741380854
13190,0.30534111856566
13194,0.41278821574966607
13536,0.4882166552351104
13542,0.37102625342180146
13559,0.36081174689564116
13600,0.40348983858427734
13608,0.3993609961393043
13922,0.3641306143115738
13934,0.4824574921202561
13634,0.3329128637181502
13948,0.4005873123295207
13961,0.47443857460912087
13973,0.393601026204759
13976,0.3553627946012961
13987,0.32663673221900075
13989,0.34539244538830643
13993,0.3582430488556961
13685,0.35634068062473356
13397,0.3867395386827247
13714,0.44043187793314054
13408,0.365032715431007
13416,0.3869333438238264
13734,0.45838053614910346
13429,0.4812299121304517
13743,0.33599780582304567
13745,0.3731701061391975
13440,0.44107252153286713
13455,0.3538697778939245
13461,0.4740768708617743
13469,0.3992459961159633
13780,0.36453833891878107
13483,0.31139673152523634
13486,0.32802552974852184
13805,0.4158417404503211
13503,0.40065564212335836
13821,0.3502406486433845
14154,0.35956783725824487
14463,0.40997530329847676
14464,0.37357645529890016
14467,0.3297350981088527
14484,0.35399177861815884
14494,0.49148185365792685
14182,0.3903154908052632
14513,0.3486116641113442
14517,0.4882166552351104
14200,0.31427786475724095
14230,0.4815963317776237
14533,0.30692319966202386
14536,0.37594928821470175
14245,0.41032752090992325
14246,0.3294943146810668
14260,0.4157921117781887
14263,0.41330507674838735
14571,0.4815963317776237
14574,0.3746990295489705
14278,0.30525347965957594
14279,0.3405505328224349
14585,0.40133055491043473
14589,0.4481882159509976
14590,0.3684991393537833
3494,0.47834734010535984
3497,0.3104290572673004
3824,0.4087397097778976
3839,0.4882166552351104
3513,0.4256030439996177
3937,0.4010064998993675
3532,0.4247984626327432
3533,0.3725181889600495
3537,0.42360021869407993
3848,0.4812299121304517
3543,0.43182294433314355
3549,0.3494871531445489
3553,0.37561752968204215
3871,0.3167794774382626
3880,0.2526454159899141
3568,0.4118169721245158
3573,0.391054177645409
3898,0.3560686647101848
3585,0.3593827098275324
3591,0.4815963317776237
3313,0.3602753406426496
3628,0.5195214753962457
3356,0.38537258381482625
3666,0.35272613802820196
3390,0.3761851544407984
3704,0.32393969513803256
3719,0.3314556865725243
3406,0.4812299121304517
3722,0.2995689835932289
3438,0.43657463230724874
3743,0.41189415434548854
3751,0.38776712648230144
4386,0.4009144754782845
4081,0.41733185200027234
4084,0.3257639403959569
4086,0.36388308885444887
4407,0.4882166552351104
4420,0.4740768708617743
4106,0.38900986073495775
4108,0.31692678396872453
4113,0.41746645364354057
4114,0.3434939579835767
4429,0.3899213576411683
4433,0.3996276137988456
4124,0.40743681805416654
4145,0.4596216141079969
4465,0.4812299121304517
4218,0.3497669033669281
4504,0.34524271500991893
4520,0.4815963317776237
4523,0.3657435081039889
4249,0.35701335583630434
3946,0.34867821195655074
3950,0.37343002033668765
4293,0.40336733304909617
5752,0.4882166552351104
5470,0.39664670038918215
5775,0.33498229954171227
5777,0.39085749101772843
5492,0.3539754858697421
5494,0.42139952811880527
5495,0.4093795284254742
5788,0.33532648751590705
5793,0.4740768708617743
14054,0.3931119781803191
14057,0.47021364037552643
14398,0.3518893833317047
14416,0.37840942997189864
14098,0.41957505529840516
14100,0.4815963317776237
14103,0.42889061241101006
14106,0.3708910467732162
14421,0.4815963317776237
14426,0.5090010058297176
14430,0.5050466860651347
14128,0.47812866663216896
14130,0.4049581950597216
15110,0.39517371817163505
14789,0.48563746129719965
14793,0.31601694303091316
15120,0.38014067549136277
15128,0.3623054337729465
15138,0.2935938851963658
14849,0.42463389267962753
14853,0.3825489433354749
14859,0.4069121217156444
15199,0.4198846986937206
14903,0.2565326809485884
14929,0.3927089316299805
14935,0.36028475197724197
15253,0.3892894738579104
14937,0.3725161827555818
14949,0.2832353842392337
14951,0.4476619065381526
14676,0.4882166552351104
15000,0.43790728580593885
15014,0.3712799915338071
14712,0.42391054388834376
15022,0.37595627451223
15037,0.48324904129278096
15041,0.4024758610427606
14753,0.41316072036048046
15062,0.39483185316340963
15072,0.35075748195543005
14772,0.45684119559682757
14775,0.2908418183786049
15736,0.3761308770657383
15421,0.40911185906329695
15424,0.3933561447041404
15437,0.47263852599673173
15752,0.44450694980685546
15755,0.4740768708617743
2158,0.3637603765834127
2160,0.3049866379247205
2161,0.3345603702325328
2490,0.4815963317776237
2493,0.3540504409608205
2497,0.4419097006228956
3120,0.3557073694484824
3123,0.3981855376358039
2830,0.4882166552351104
3145,0.4582170153865887
2871,0.3761464232892755
3282,0.40081187319504963
3288,0.3011373232654249
2883,0.35917169691719986
3187,0.45326972497342594
2904,0.45203523800962453
2909,0.40443071309995376
3205,0.4882166552351104
3234,0.4770857979682395
3244,0.40107197777159903
3245,0.3325259535254683
3248,0.4017052675073387
2960,0.4740768708617743
2964,0.32734530245053395
3260,0.2893456771457972
3275,0.3978457544281998
3279,0.4021657929053928
2984,0.31611071505234817
2987,0.39175560585885444
2992,0.3804211435211062
2708,0.35416803618212145
2718,0.3210498289516235
3022,0.44621162029203126
3036,0.36596079205904464
2720,0.35059728870646445
2735,0.36257527101140574
3053,0.41881682244997437
3060,0.4882166552351104
3071,0.3781233259821152
3760,0.33434453085722615
12309,0.36381005679994766
12322,0.4128297688562499
12352,0.46433237702435853
12692,0.37625389498927214
12382,0.4882166552351104
12703,0.3635311736325634
12710,0.3345862282059834
12727,0.33017137441797395
12428,0.41180941855436587
12444,0.44626505919911497
12447,0.4517908353599356
12451,0.3747774834473829
77557,0.3869558989532068
78505,0.4882166552351104
78821,0.364153327492271
79784,0.4086491931408783
80100,0.3235726332484575
80423,0.3926907323483797
80437,0.41747921076179234
80750,0.4156912591766335
81060,0.4744075360586957
81068,0.32127786785120227
81075,0.43060314250605247
81381,0.4812299121304517
76604,0.3629532665143991
77252,0.412322294452388
77562,0.3469572947687141
78212,0.31393000402846016
78214,0.5261088829467797
78518,0.38456699469510547
78520,0.4178875594633482
78521,0.4000577586305745
78857,0.4034472531543821
79163,0.3673897958591521
79803,0.3186454534387902
80123,0.35131304987395695
80136,0.4175100698184807
80138,0.3541011285431576
80450,0.32599529222842655
80454,0.3486085071040864
80455,0.4440683034767292
80457,0.5048992706465453
81401,0.3989643756627547
2266,0.39825444622736184
2595,0.4582856442875976
2289,0.3430409200135036
2609,0.37978897056291233
2611,0.4882166552351104
2613,0.3482346556536215
2616,0.4425953010472062
2628,0.3853922583591112
2654,0.3193241640618671
2346,0.2768014099494276
2356,0.4262288075340242
2057,0.46101931758012293
2364,0.4346345055249827
2372,0.4727819783911248
2083,0.4882166552351104
2115,0.4308204041112396
2116,0.337627521409082
2117,0.4186979474312328
2442,0.4684823762399979
2454,0.385358169538163
2147,0.34217588788282627
71153,0.3786471265807237
66365,0.338464128028408
66998,0.336827709256638
67003,0.3883733779049482
67007,0.4069506774694113
67012,0.33065431311064336
67317,0.4193783695271561
57463,0.2695728625112748
58098,0.42983101962147297
58105,0.39717759138893016
58414,0.3607876170022668
58420,0.462394871926431
58746,0.4815963317776237
59061,0.4882166552351104
59068,0.49192368714699974
59375,0.4815963317776237
59376,0.34326183885596256
59387,0.36562411336115663
59700,0.4740768708617743
60026,0.37742759480506805
60028,0.3975124892197534
60348,0.3755774043855973
60655,0.31366466058306247
60657,0.4882166552351104
60973,0.39127759926229105
56201,0.4431217327756176
56525,0.2794954141105704
56837,0.34607740610611953
56843,0.3839013915699075
56845,0.3351784561813882
57164,0.4815963317776237
57805,0.3485192638139343
57806,0.37712648007270877
57808,0.372062405486717
58111,0.42579537506300164
58436,0.457595366359551
58447,0.3626952643404118
58751,0.3293190450847686
59073,0.35387232004752855
59396,0.35063499340802623
59405,0.46101931758012293
59716,0.4848383903784202
60037,0.3195416967596723
60045,0.4812299121304517
60357,0.3013866973980119
60363,0.27965085720108923
60672,0.47320613180255067
60684,0.4815963317776237
60687,0.3228851482383375
61006,0.2810916359258174
56220,0.35680881908171713
56222,0.3568355078546277
56539,0.35851502414264
56540,0.43422286281489425
56548,0.365971709961186
57497,0.3319855044699959
57509,0.4882166552351104
57821,0.3979152671143602
58135,0.3817095958362184
58458,0.46101931758012293
58790,0.46297847035200485
59424,0.4302817418576421
59425,0.4245576819939724
65474,0.29955035904324095
65484,0.3074235221173542
65797,0.40848680780406676
65810,0.3603558454825337
65812,0.3251548266816238
70503,0.4882166552351104
70505,0.39848584244325586
70825,0.38144113772584987
70831,0.4177636348919531
70832,0.3593901000215719
32454,0.4781466349561022
32781,0.4993595359986071
32789,0.40256052980702717
32812,0.35915856439732907
32506,0.3800305893243949
32512,0.388584889255226
32844,0.41277655443284117
32845,0.42562634483685247
32852,0.41804908718709
32875,0.3024579864628881
32897,0.4740768708617743
32585,0.3809628209376307
32279,0.38101510301618946
32600,0.3842110812225685
32610,0.31762645216662916
32615,0.4882166552351104
32635,0.3668351063392629
32638,0.4501296813636339
32340,0.38961745033362105
32345,0.3902708791986506
32664,0.3252565037932383
32674,0.386628552040576
32393,0.35982669621567676
